Module Name,Phisycal Name,Bench Name,Unit Name,Data Type,Unit Type,Unit Measure,Decimals,LinkChannel,ModuleID,ChannelID,Description,
DSG_CanCcp,lambas_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,735,,
DSG_CanCcp,lamsbg_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,736,,
DSG_CanCcp,lamsoni_w_CCP2_AE34_AVERAGE,,lamsoni_w_CCP2_AE34_AVERAGE,SINGLE,GENERIC,-,2,,3005,737,,
DSG_CanCcp,lamsons_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,738,,
DSG_CanCcp,lbtsaw_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,739,,
DSG_CanCcp,mshfm_w_CCP2_AE34_AVERAGE,,mshfm_w_CCP2_AE34_AVERAGE,SINGLE,GENERIC,kg/h,2,,3005,740,,
DSG_CanCcp,Oil_bPSwtVlvCtl_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,741,,
DSG_CanCcp,Oil_tSwmp_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,deg C,2,,3005,742,,
DSG_CanCcp,OilP_p_CCP2_AE34_AVERAGE,,OilP_p_CCP2_AE34_AVERAGE,SINGLE,GENERIC,hPa,2,,3005,743,,
DSG_CanCcp,pistnd_w_CCP2_AE34_AVERAGE,,pistnd_CCP2_AE34_AVERAGE,SINGLE,GENERIC,kPa,2,,3005,744,,
DSG_CanCcp,psollnd_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,kPa,2,,3005,745,,
DSG_CanCcp,psr_w_CCP2_AE34_AVERAGE,,psr_w_CCP2_AE34_AVERAGE,SINGLE,GENERIC,hPa,2,,3005,746,,
DSG_CanCcp,psrs_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,747,,
DSG_CanCcp,pvd_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,748,,
DSG_CanCcp,pvds_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,749,,
DSG_CanCcp,rk_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,750,,
DSG_CanCcp,rl_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,751,,
DSG_CanCcp,rlsol_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,752,,
DSG_CanCcp,ub_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,V,2,,3005,753,,
DSG_CanCcp,wdkba_w_CCP2_AE34_AVERAGE,,wdkba_w_CCP2_AE34_AVERAGE,SINGLE,GENERIC,%DK,2,,3005,754,,
DSG_CanCcp,wdkls_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,755,,
DSG_CanCcp,wped_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,% PED,2,,3005,756,,
DSG_CanCcp,ActMod_trqClth_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,757,,
DSG_CanCcp,ActMod_trqInr_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,758,,
DSG_CanCcp,B_ldr_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,759,,
DSG_CanCcp,B_lduv_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,760,,
DSG_CanCcp,B_lr_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,761,,
DSG_CanCcp,B_phada_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,762,,
DSG_CanCcp,B_phade_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,763,,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_0_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,764,,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_1_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,765,,
DSG_CanCcp,Epm_stSync_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,,2,,3005,766,,
DSG_CanCcp,fkmsdk_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,767,,
DSG_CanCcp,fpuk_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,768,,
DSG_CanCcp,fra_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,769,,
DSG_CanCcp,miopt_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,770,,
DSG_CanCcp,msdk_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,771,,
DSG_CanCcp,msdks_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,772,,
DSG_CanCcp,ora_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,773,,
DSG_CanCcp,pabnav_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,774,,
DSG_CanCcp,pbrint_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,775,,
DSG_CanCcp,PthLead_trqInrLead_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,776,,
DSG_CanCcp,pu_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,777,,
DSG_CanCcp,RngMod_trqLos_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,778,,
DSG_CanCcp,taev_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,779,,
DSG_CanCcp,taikr_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,780,,
DSG_CanCcp,tasr_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,781,,
DSG_CanCcp,tavdk_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,782,,
DSG_CanCcp,tavv_w_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,783,,
DSG_CanCcp,tfuelr_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,784,,
DSG_CanCcp,toch_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,785,,
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,786,,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,V,2,,3005,787,,
DSG_CanCcp,tumg_CCP2_AE34_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,788,,
ModbusRS232CS,05 Fuel Mass Flow Rate,,,SINGLE,GENERIC,g/s,3,,3008,0,,
ModbusRS232CS,05 Fuel Density,,,SINGLE,GENERIC,kg/l,3,,3008,1,,
ModbusRS232CS,05 Fuel Temperature,,,SINGLE,TEMPERATURE,�C,3,,3008,2,,
ModbusRS232CS,05 Fuel Volume Flow Rate,,,SINGLE,GENERIC,l/min,3,,3008,3,,
ModbusRS232CS,01 Coil 1 Dyno Water Outlet Temp Front,,,U16,GENERIC,,0,,3008,4,,
ModbusRS232CS,01 Coil 1 Dyno Water Outlet Temp Rear,,,U16,GENERIC,,0,,3008,5,,
ModbusRS232CS,02 Coil Water Outlet Temp Front,,,U16,GENERIC,,0,,3008,6,,
ModbusRS232CS,02 Coil Water Outlet Temp Rear,,,U16,GENERIC,,0,,3008,7,,
EASYFlex_Engine,EFLX_Active_Ctrl_Mode,,,U8,DIGITAL,,0,,1150,6,,
EASYFlex_Engine,EFLX_Dyno_Setpoint_Actual,,,DOUBLE,GENERIC,,0,,1150,8,,
EASYFlex_Engine,EFLX_Engine_Setpoint_Actual,,,DOUBLE,GENERIC,,0,,1150,9,,
EASYFlex_Engine,EFLX_ErrCode1,,,U16,GENERIC,,0,,1150,12,,
EASYFlex_Engine,EFLX_ErrCode2,,,U16,GENERIC,,0,,1150,14,,
EASYFlex_Engine,EFLX_ErrCode3,,,U16,GENERIC,,0,,1150,16,,
EASYFlex_Engine,EFLX_ErrCode4,,,U16,GENERIC,,0,,1150,18,,
EASYFlex_Engine,EFLX_ErrCode5,,,U16,GENERIC,,0,,1150,20,,
EASYFlex_Engine,EFLX_ErrCode6,,,U16,GENERIC,,0,,1150,22,,
EASYFlex_Engine,EFLX_ErrCode7,,,U16,GENERIC,,0,,1150,24,,
EASYFlex_Engine,EFLX_ErrCode8,,,U16,GENERIC,,0,,1150,26,,
EASYFlex_Engine,EFLX_ErrCode9,,,U16,GENERIC,,0,,1150,28,,
EASYFlex_Engine,EFLX_ErrCode10,,,U16,GENERIC,,0,,1150,30,,
EASYFlex_Engine,EFLX_WD_To_Horus,,,U16,GENERIC,,0,,1150,32,,
EASYFlex_Engine,EFLX_Dyno_Speed,,,I16,SPEED,rpm,0,,1150,1,,
EASYFlex_Engine,EFLX_Torque,,EFLX_Torque,SINGLE,TORQUE,Nm,1,,1150,2,,
EASYFlex_Engine,EFLX_Throttle_Feedback,,,SINGLE,GENERIC,%,1,,1150,52,,
EASYFlex_Engine,EFLX_Throttle_Demand,,,SINGLE,GENERIC,%,1,,1150,54,,
EASYFlex_Engine,EFLX_UNICO_Status_Word,,,U16,GENERIC,,0,,1150,53,,
EASYFlex_Engine,EFLX_ElaborationTimeRead,,,I32,GENERIC,msec,0,,1150,46,,
EASYFlex_Engine,EFLX_ElaborationTimeWrite,,,I32,GENERIC,msec,0,,1150,47,,
Timers/Counters,TotalRunTimer,,,SINGLE,GENERIC,,3,,1011,0,,
SystemChannels,Seconds,,,U64,GENERIC,s,0,,500,2,,
SystemChannels,Current Procedure Result,,,I32,GENERIC,,0,,500,6,,
SystemChannels,Global SS Result OK=0 NOK=1,,,I32,GENERIC,,0,,500,7,,
SystemChannels,Current SSG Step Result,,,I32,GENERIC,,0,,500,8,,
SystemChannels,Current SSG Step ControlNOK,,,I32,GENERIC,,0,,500,9,,
SystemChannels,Current SSG Step StabilizationNOK,,,I32,GENERIC,,0,,500,10,,
SystemChannels,Current SSG Step MeasureNOK,,,I32,GENERIC,,0,,500,11,,
SystemChannels,Current SSG Step JudgmentNOK,,,I32,GENERIC,,0,,500,12,,
SystemChannels,Current SSG Step SaveNOK,,,I32,GENERIC,,0,,500,13,,
SystemChannels,Current Procedure StabilizationNOK,,,I32,GENERIC,,0,,500,14,,
SystemChannels,Current Procedure Step,,,U32,GENERIC,,0,,500,16,,
SystemChannels,Last SSG time [sec],,,I32,GENERIC,,0,,500,20,,
SystemChannels,SSG Repeated Steps,,,I32,GENERIC,,0,,500,22,,
SystemChannels,Current SSG,,,U32,GENERIC,,0,,500,26,,
SystemChannels,Sin,,,SINGLE,GENERIC,,5,,500,29,,
SystemChannels,Triangle,,,I32,GENERIC,,0,,500,30,,
CamSwings,CamTravel,,CamTravel,SINGLE,GENERIC,,2,,1043,0,,
Fx 1 Hz,Engine_Speed_Slow_Update,,,SINGLE,GENERIC,,2,,1040,1,,
Fx 1 Hz,Torque_Flange_Slow_Update,,Torque_Flange_Slow_Update,SINGLE,GENERIC,,2,,1040,2,,
Fx 1 Hz,Engine_Temp_Slow_Update,,,SINGLE,GENERIC,,2,,1040,3,,
Fx 1 Hz,Oil_Pressure_Slow_Update,,,SINGLE,GENERIC,hPa,2,,1040,4,,
Fx 1 Hz,Charge_Air_Temp_Slow_Update,,,SINGLE,GENERIC,�C,2,,1040,5,,
Fx 1 Hz,JW Flow Alarm,,JW Flow Alarm,U8,GENERIC,,0,,1040,6,,
Fx 1 Hz,DFC_Alarm,,DFC_Alarm,I16,GENERIC,,0,,1040,7,,
Fx 1 Hz,Exhaust_Temp_Delta,,Exhaust_Temp_Delta,SINGLE,TEMPERATURE,�C,2,,1040,8,,
Fx 10 Hz,Power_Raw,,,SINGLE,POWER,kW,2,,1041,0,,
Fx 10 Hz,Power_Corr,,Power_Corr,I16,POWER,kW,0,,1041,1,,
Fx 10 Hz,Correction Factor,,Correction Factor,SINGLE,GENERIC,,2,,1041,2,Correction Factor,
Fx 10 Hz,Step_Time,,,I8,GENERIC,,0,,1041,3,,
Fx 10 Hz,Step_Delay,,,U8,GENERIC,,0,,1041,5,,
Fx 10 Hz,Step_Wait,,,U8,GENERIC,Sec,0,,1041,6,,
Fx 10 Hz,Coolant_Check_Tol,,,SINGLE,GENERIC,,2,,1041,7,,
Fx 10 Hz,Fuel_Check_Tol,,,SINGLE,GENERIC,,2,,1041,8,,
Fx 10 Hz,Depression,,,SINGLE,GENERIC,,1,,1041,9,,
Fx 10 Hz,AE34_Plen_AirTempDelta,,AE34_Plen_AirTempDelta,SINGLE,TEMPERATURE,�C,2,,1041,11,,
Fx 10 Hz,AE34_Plen_AirPressDelta,,AE34_Plen_AirPressDelta,SINGLE,PRESSURE,kPa,0,,1041,12,,
Fx 10 Hz,PlenumAverageTemp,,,SINGLE,TEMPERATURE,�C,2,,1041,14,,
Fx 10 Hz,Engine_Speed_10Hz,,Engine_Speed_10Hz,SINGLE,GENERIC,,2,,1041,15,,
Fx 10 Hz,Torque_Flange_10Hz,,Torque_Flange_10Hz,SINGLE,GENERIC,,2,,1041,16,,
Fx 10 Hz,Engine_Temp_10Hz,,Engine_Temp_10Hz,SINGLE,GENERIC,,2,,1041,17,,
Fx 10 Hz,Oil_Pressure_10Hz,,Oil_Pressure_10Hz,SINGLE,GENERIC,hPa,2,,1041,18,,
Fx 10 Hz,Charge_Air_Temp_10Hz,,Charge_Air_Temp_10Hz,SINGLE,GENERIC,�C,2,,1041,19,,
Fx 10 Hz,AE31a_Plen_AirTempDelta,,AE31a_Plen_AirTempDelta,SINGLE,TEMPERATURE,�C,2,,1041,20,,
Fx 10 Hz,AE31a_Plen_AirPressDelta,,AE31a_Plen_AirPressDelta,SINGLE,PRESSURE,mbar,0,,1041,21,,
Fx 10 Hz,Power_Raw_bhp,,Power_Raw_bhp,DOUBLE,POWER,HP,1,,1041,22,,
Fx 10 Hz,Power_Raw_PS,,Power_Raw_PS,SINGLE,GENERIC,PS,1,,1041,23,,
Fx 10 Hz,BMEP_Raw,,BMEP_Raw,SINGLE,PRESSURE,bar,1,,1041,24,,
Fx 10 Hz,BMEP_Corr,,BMEP_Corr,SINGLE,PRESSURE,bar,1,,1041,25,,
Fx 10 Hz,Pressure DRY,,Pressure DRY,SINGLE,PRESSURE,kPa,2,,1041,26,,
Fx 10 Hz,Average_Airbox_Temperature,,,SINGLE,TEMPERATURE,�C,2,,1041,27,,
Fx 10 Hz,Power_Corr_bhp,,,DOUBLE,POWER,HP,1,,1041,28,,
Fx 10 Hz,Power_Corr_PS,,,SINGLE,GENERIC,PS,2,,1041,29,,
Fx 10 Hz,BSFC_Raw,,,SINGLE,GENERIC,g/kW,2,,1041,30,,
Fx 10 Hz,BSFC_Corr,,,SINGLE,GENERIC,g/kW,2,,1041,31,,
Fx 10 Hz,Calculated_Combustion_Air_Flow,,,SINGLE,GENERIC,,2,,1041,32,,
Fx 10 Hz,Volumetric_Efficiency,,,SINGLE,GENERIC,%,2,,1041,33,,
Fx 100 Hz,Crankcase_Guage_Pressure,,,SINGLE,GENERIC,kPaG,2,,1042,2,,
Fx 100 Hz,Driveshaft_Bearing_Temp_Difference,,,SINGLE,TEMPERATURE,�C,2,,1042,3,,
Fx 100 Hz,tasr_w_CCP1_AE34_duplicate,,tasr_w_CCP1_AE34_duplicate,SINGLE,GENERIC,,2,,1042,4,Duplicate for secondary alarm,
Fx 100 Hz,tasr_w_CCP2_AE34_duplicate,,tasr_w_CCP2_AE34_duplicate,SINGLE,GENERIC,,2,,1042,5,Duplicate for secondary alarm,
Fx 100 Hz,tasr_w_CCP1_AE31a_duplicate,,tasr_w_CCP1_AE31a_duplicate,SINGLE,GENERIC,,2,,1042,6,,
Fx 100 Hz,tasr_w_CCP2_AE31a_duplicate,,tasr_w_CCP2_AE31a_duplicate,SINGLE,GENERIC,,2,,1042,7,,
Fx 100 Hz,max_speed_delta,,max_speed_delta,SINGLE,SPEED,rpm,2,,1042,8,,
St 1 Hz,CAN_Bus,,,U8,GENERIC,,0,,1070,0,,
St 1 Hz,PLC_Engine_Type,,,U16,GENERIC,,0,,1070,6,,
St 1 Hz,P_Coolant_In_Alarm,,P_Coolant_In_Alarm,SINGLE,GENERIC,,2,,1070,7,,
St 1 Hz,Coolant_Flow_Rate_Alarm,,Coolant_Flow_Rate_Alarm,SINGLE,GENERIC,,2,,1070,8,,
St 1 Hz,Torque_Alarm,,,SINGLE,GENERIC,,2,,1070,9,,
St 1 Hz,Torque_Warning,,,SINGLE,GENERIC,,2,,1070,10,,
St 1 Hz,pistnd_CCP1,,pistnd_CCP1,SINGLE,PRESSURE,mbar,2,,1070,13,,
St 1 Hz,pistnd_CCP2,,pistnd_CCP2,SINGLE,PRESSURE,mbar,2,,1070,14,,
St 1 Hz,Plenum_Delta_T_Alarm,,Plenum_Delta_T_Alarm,SINGLE,TEMPERATURE,�C,2,,1070,15,,
St 1 Hz,engine_Oil_tSwmp,,engine_Oil_tSwmp,SINGLE,TEMPERATURE,�C,2,,1070,16,,
St 1 Hz,AE31a_Low_Torque_Alarm,,AE31a_Low_Torque_Alarm,SINGLE,GENERIC,Nm,2,,1070,18,,
St 10 Hz,engine_tmot,,,SINGLE,TEMPERATURE,�C,2,,1073,1,,
St 10 Hz,engine_average_tasr_w,,engine_average_tasr_w,SINGLE,TEMPERATURE,�C,2,,1073,2,,
St 10 Hz,engine_average_psr_w,,,SINGLE,GENERIC,hPa,2,,1073,3,,
St 10 Hz,engine_average_lamsoni_w,,,SINGLE,GENERIC,,2,,1073,4,,
St 10 Hz,P_Crankcase_Lower_Alarm,,P_Crankcase_Lower_Alarm,SINGLE,PRESSURE,mbar,2,,1073,5,Lower alarm is disabled during motoring.,
St 10 Hz,engine_nmot_w,,engine_nmot_w,SINGLE,GENERIC,,2,,1073,6,,
St 100 Hz,Eng_Torq_High_Warn,,,DOUBLE,GENERIC,,0,,1072,0,,
St 100 Hz,Eng_Torq_High_Alarm,,,DOUBLE,GENERIC,,0,,1072,1,,
St 100 Hz,P_Fuel_In_Alarm,,P_Fuel_In_Alarm,SINGLE,PRESSURE,kPa,3,,1072,2,,
St 100 Hz,P_Fuel_In_Warn,,P_Fuel_In_Warn,SINGLE,PRESSURE,kPa,3,,1072,3,,
St 100 Hz,P4_LH_Alarm,,,SINGLE,PRESSURE,kPa,3,,1072,4,,
St 100 Hz,P4_RH_Alarm,,,SINGLE,PRESSURE,kPa,3,,1072,5,,
Statistics,Speed From Flange_1sAVG,,,SINGLE,GENERIC,RPM,0,,1010,0,,
Statistics,SEC1_FX_10HZ_0_Depression_Min,,,SINGLE,GENERIC,,1,,1010,145,,
Statistics,SEC1_FX_10HZ_0_Depression_Max,,,SINGLE,GENERIC,,1,,1010,146,,
Statistics,SEC1_FX_10HZ_0_Depression_Mean,,,SINGLE,GENERIC,,1,,1010,147,,
Statistics,SEC1_FX_10HZ_0_Depression_StdDev,,,SINGLE,GENERIC,,1,,1010,148,,
Statistics,SEC1_BckfADS_0_RTD503_StdDev,,,SINGLE,GENERIC,,2,,1010,291,,
Statistics,SEC1_BckfADS_0_RTD504_StdDev,,,SINGLE,GENERIC,,2,,1010,292,,
Statistics,SEC1_EFEN_0_EFLX_Dyno_Speed_Mean,,,SINGLE,GENERIC,rpm,0,,1010,293,,
Statistics,SEC1_EFEN_0_EFLX_Torque_Mean,,,SINGLE,GENERIC,Nm,1,,1010,294,,
Statistics,SEC1_MBRS_0_05 Fuel Mass Flow Rate_Mean,,,SINGLE,GENERIC,g/s,3,,1010,295,,
Timers/Counters,Step_Timer,,,SINGLE,GENERIC,,3,,1013,10000,,
Timers/Counters,JWLeakCheck_Timer,,,SINGLE,GENERIC,,3,,1013,10001,,
Timers/Counters,FuelLeakCheck_Timer,,,SINGLE,GENERIC,,3,,1013,10002,,
Timers/Counters,CWACLeakCheck_Timer,,,SINGLE,GENERIC,,3,,1013,10003,,
Timers/Counters,Running_Timer,,,SINGLE,GENERIC,,3,,1013,10004,,
Timers/Counters,WG_Timer,,,SINGLE,GENERIC,,3,,1013,10005,,
Timers/Counters,JWFillTimer,,,SINGLE,GENERIC,,3,,1013,10006,,
Timers/Counters,WCACFillTimer,,,SINGLE,GENERIC,,3,,1013,10007,,
Timers/Counters,CoolantSystemBlowdownTimer,,,SINGLE,GENERIC,,3,,1013,10008,,
Timers/Counters,ShaftGuardLock,,,SINGLE,GENERIC,,3,,1013,10009,,
Timers/Counters,FuelEvac_Timer,,,SINGLE,GENERIC,,3,,1013,10010,,
Timers/Counters,Alarm_Response_Timer,,,SINGLE,GENERIC,,3,,1013,10011,,
Timers/Counters,RunNumber,,,U32,GENERIC,,0,,1014,10000,,
Timers/Counters,Aborted Run,,,U32,GENERIC,,0,,1014,10001,,
Timers/Counters,LoopCounter,,,U32,GENERIC,,0,,1014,10002,,
Timers/Counters,LimitRowCounter,,,U32,GENERIC,,0,,1014,10003,,
Timers/Counters,SequenceRowCounter,,,U32,GENERIC,,0,,1014,10004,,
Timers/Counters,AlarmRowCounter,,,U32,GENERIC,,0,,1014,10005,,
Timers/Counters,CamRowCounter,,,U32,GENERIC,,0,,1014,10006,,
Timers/Counters,EngineStopWaitCounter,,,U32,GENERIC,,0,,1014,10007,,
Timers/Counters,ECUConnectionAttempts,,,U32,GENERIC,,0,,1014,10008,,
Timers/Counters,COPLoopCounter,,,U32,GENERIC,,0,,1014,10009,,
Timers/Counters,CamSwingLoopCounter,,,U32,GENERIC,,0,,1014,10010,,
E_A31a_Table_B_Alarm,A31a_Table_B_Alarm_Z,,,SINGLE,GENERIC,,0,,1401,0,,
E_A31a_Table_B_Alarm,A31a_Table_B_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1401,1,,
E_A31a_Table_B_Alarm,A31a_Table_B_Alarm_Status,,,U8,GENERIC,,0,,1401,8,,
E_A31a_Table_B_Warn,A31a_Table_B_Warn_Z,,,SINGLE,GENERIC,,0,,1400,0,,
E_A31a_Table_B_Warn,A31a_Table_B_Warn_Freq,,,SINGLE,GENERIC,Hz,0,,1400,1,,
E_A31a_Table_B_Warn,A31a_Table_B_Warn_Status,,,U8,GENERIC,,0,,1400,8,,
E_A34_Table_A_Alarm,A34_Table_A_Alarm_Z,,,SINGLE,GENERIC,,0,,1403,0,,
E_A34_Table_A_Alarm,A34_Table_A_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1403,1,,
E_A34_Table_A_Alarm,A34_Table_A_Alarm_Status,,,U8,GENERIC,,0,,1403,8,,
E_A34_Table_A_Warn,A34_Table_A_Warn_Z,,,SINGLE,GENERIC,,0,,1402,0,,
E_A34_Table_A_Warn,A34_Table_A_Warn_Freq,,,SINGLE,GENERIC,Hz,0,,1402,1,,
E_A34_Table_A_Warn,A34_Table_A_Warn_Status,,,U8,GENERIC,,0,,1402,8,,
E_AE31a_Low_Torque_Alarm,AE31a_Low_Torque_Alarm_Z,,,SINGLE,GENERIC,Nm,0,,1405,0,,
E_AE31a_Low_Torque_Alarm,AE31a_Low_Torque_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1405,1,,
E_AE31a_Low_Torque_Alarm,AE31a_Low_Torque_Alarm_Status,,,U8,GENERIC,,0,,1405,8,,
E_AML_Crank_MOP,AML_Crank_MOP_Z,,,SINGLE,GENERIC,,3,,1409,0,,
E_AML_Crank_MOP,AML_Crank_MOP_Freq,,,SINGLE,GENERIC,Hz,0,,1409,1,,
E_AML_Crank_MOP,AML_Crank_MOP_Status,,,U8,GENERIC,,0,,1409,8,,
E_Table_D1_Alarm,Table_D1_Alarm_Z,,,SINGLE,GENERIC,,0,,1404,0,,
E_Table_D1_Alarm,Table_D1_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1404,1,,
E_Table_D1_Alarm,Table_D1_Alarm_Status,,,U8,GENERIC,,0,,1404,8,,
E_Table_D2_Alarm,Table_D2_Alarm_Z,,,SINGLE,GENERIC,,0,,1407,0,,
E_Table_D2_Alarm,Table_D2_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1407,1,,
E_Table_D2_Alarm,Table_D2_Alarm_Status,,,U8,GENERIC,,0,,1407,8,,
E_Table_D2_Warning,Table_D2_Warning_Z,,,SINGLE,GENERIC,,0,,1406,0,,
E_Table_D2_Warning,Table_D2_Warning_Freq,,,SINGLE,GENERIC,Hz,0,,1406,1,,
E_Table_D2_Warning,Table_D2_Warning_Status,,,U8,GENERIC,,0,,1406,8,,
E_Table_E_Alarm,Table_E_Alarm_Z,,,SINGLE,GENERIC,,1,,1408,0,,
E_Table_E_Alarm,Table_E_Alarm_Freq,,,SINGLE,GENERIC,Hz,0,,1408,1,,
E_Table_E_Alarm,Table_E_Alarm_Status,,,U8,GENERIC,,0,,1408,8,,
E_PID_Backpressure,PID_Backpressure_Output,,,DOUBLE,GENERIC,,5,,1600,1,,
,,,,,,,,,,,,
ANALOG OUTPUTS,,,,,,,,,,,,
Module Name,Phisycal Name,Bench Name,Unit Name,Data Type,Unit Type,Unit Measure,Decimals,LinkChannel,ModuleID,ChannelID,Description,
,,,,,,,,,,,,
BeckhoffADS,AOA101,AOA 1,,SINGLE,GENERIC,mA,3,,3004,79,,
BeckhoffADS,AOA102,AOA 2,,SINGLE,GENERIC,mA,3,,3004,80,,
BeckhoffADS,AOA103,AOA 3,,SINGLE,GENERIC,mA,3,,3004,81,,
BeckhoffADS,AOA104,AOA 4,,SINGLE,GENERIC,mA,3,,3004,82,,
BeckhoffADS,AOV101,AOV 1,,SINGLE,GENERIC,V,3,,3004,83,,
BeckhoffADS,AOV102,AOV 2,,SINGLE,GENERIC,V,3,,3004,84,,
BeckhoffADS,AOV103,AOV 3,,SINGLE,GENERIC,V,3,,3004,85,,
BeckhoffADS,AOV104,AOV 4,,SINGLE,GENERIC,V,3,,3004,86,,
BeckhoffADS,JW Temp Setpoint,JW Temp Setpoint,,SINGLE,GENERIC,,2,,3004,133,Temperature setpoint for the JW PID contol loop,
BeckhoffADS,AOA401,Exhaust Backpressure Valve demand,,SINGLE,GENERIC,%,3,,3004,173,,
BeckhoffADS,AOA402,,,SINGLE,GENERIC,mA,3,,3004,174,,
BeckhoffADS,JW Mixing Valve Position,JW Mixing Valve Position,,SINGLE,GENERIC,,2,,3004,175,Position is overridden if PID enabled! (See JW Temp PID Enabled),
BeckhoffADS,WCAC Mixing Valve Position,WCAC Mixing Valve Position,,SINGLE,GENERIC,,2,,3004,176,Position is overridden if PID enabled! (See WCAC Temp PID Enabled),
BeckhoffADS,AOA405,,,SINGLE,GENERIC,mA,3,,3004,177,,
BeckhoffADS,AOA406,,,SINGLE,GENERIC,mA,3,,3004,178,,
BeckhoffADS,AOA407,,,SINGLE,GENERIC,mA,3,,3004,179,,
BeckhoffADS,JW Temp K,JW Temp K,,SINGLE,GENERIC,,3,,3004,193,K gain for the JW PID control loop,
BeckhoffADS,Supply Fan Speeds,Supply Fan Speeds,,SINGLE,GENERIC,,0,,3004,243,Supply fan speed RPM,
BeckhoffADS,Extract Fan Speeds,Extract Fan Speeds,,SINGLE,GENERIC,,0,,3004,244,Supply fan speed RPM,
BeckhoffADS,JW Temp Ti,JW Temp Ti,,SINGLE,GENERIC,,3,,3004,250,Ti time constant for the JW PID control loop,
